1897	31071
1897	31086
1897	33827
1897	34415
1897	34421
1897	35088
1897	35316
1897	35748
1897	38709
1897	39251
1897	41888
1897	42140
1897	42802
1897	43098
1897	43166
1897	43746
1897	43876
1897	46299
1897	46426
1897	47082
1897	47148
1897	50541
1897	51117
1897	51757
1897	51819
1897	54504
1897	55531
1897	55780
1897	58796
1897	59301
1897	59302
1898	9648
1898	18779
1898	30256
1898	30384
1898	31072
1898	37866
1898	38360
1898	42598
1898	42775
1898	46691
1898	47248
1898	50966
1898	51415
1898	58730
1898	59036
1899	21603
1899	21922
1899	22821
1899	25769
1899	27179
1899	30675
1899	31136
1899	31193
1899	43427
1899	46939
1900	1962
1900	14574
1900	14895
1900	18715
1900	21670
1900	21739
1900	22112
1900	26859
1900	31463
1900	34974
1900	35413
1900	37860
1900	38248
1900	38507
1900	38630
1900	38633
1900	38645
1900	42218
1900	42661
1900	51230
1900	55004
1959	18021
1959	18345
1959	26152
1959	34674
1959	38494
1959	38495
1959	38753
1959	38893
1959	39395
1959	42459
1959	46629
1959	46640
1959	46740
1959	46810
1959	46877
1959	51744
1959	54573
1960	2026
1960	14429
1960	35624
1960	46563
1960	47011
1961	31138
1961	39092
1961	42011
1961	51872
1961	59436
1962	17957
1962	18021
1962	18345
1962	31270
1962	35167
1962	38494
1962	42009
1962	42090
1963	10159
1963	13873
1963	31136
1963	33950
1963	43415
1963	59110
1963	59500
1964	22111
1964	22498
1964	25769
1964	31516
1964	31526
1964	38631
1964	38940
1964	39726
1964	43427
1964	46443
1964	47008
1964	47010
1964	47072
1964	47127
1964	50461
1964	54950
1964	55342
1964	55975
1964	59175
2023	18780
2023	21539
2023	21919
2023	34967
2023	35150
2023	38946
2023	50408
2024	6186
2024	13402
2024	13551
2024	17756
2024	19050
2024	21662
2024	21861
2024	22806
2024	31193
2024	43305
2025	17961
2025	22746
2025	29741
2025	31070
2025	34148
2025	38360
2025	42402
2026	27358
2026	31088
2026	42772
2026	43097
2026	47583
2027	18021
2027	18345
2027	18843
2027	18850
2027	21602
2027	25629
2027	30108
2027	30388
2027	34982
2027	39203
2027	42008
2027	42029
2027	46740
2027	46810
2027	47774
2027	54507
2027	55524
2027	58723
2027	59361
2081	18976
2081	47449
2081	58972
2089	5549
2089	22815
2089	34513
2089	59036
2143	22703
2143	23196
2143	25835
2143	29853
2143	30124
2143	34869
2143	38108
2143	39153
2143	42156
2143	43673
2143	46232
2143	50520
2143	51240
2143	54629
2143	54685
2218	5553
2218	34518
2218	35310
2218	38485
2218	50525
2218	50526
2219	5744
2219	18601
2219	18604
2219	21675
2219	26774
2219	27115
2219	34192
2219	37860
2219	50798
2220	34669
2220	34986
2220	35156
2220	38121
2220	38125
2220	42794
2220	50392
2220	50979
2220	59421
5357	9780
5357	9973
5357	10160
5357	10292
5357	10484
5357	13601
5357	14245
5357	18909
5357	22185
5357	25763
5357	27048
5357	30310
5357	31326
5357	33774
5357	34720
5357	34842
5357	35034
5357	38510
5357	39147
5357	39458
5357	39467
5357	43182
5357	43293
5357	46637
5357	50542
5357	51038
5357	51439
5357	55583
5357	58922
5358	6252
5358	9842
5358	13518
5358	17435
5358	18738
5358	18802
5358	18922
5358	23087
5358	26035
5358	26226
5358	26229
5358	26856
5358	27121
5358	30767
5358	34227
5358	34660
5358	35364
5358	35369
5358	35419
5358	42857
5358	42859
5358	42994
5358	43286
5358	50607
5358	50651
5358	50710
5358	51306
5358	51542
5358	51754
5358	55081
5358	55141
5358	59494
5419	22373
5419	26908
5419	29783
5419	29930
5419	34196
5419	42275
5419	43813
5419	46678
5419	46951
5419	50970
5419	51050
5419	51678
5420	10025
5420	10604
5420	13877
5420	14830
5420	19103
5420	25764
5420	27249
5420	29909
5420	30185
5420	30290
5420	30863
5420	31583
5420	33955
5420	34224
5420	39256
5420	39530
5420	42987
5420	43759
5420	46422
5420	46934
5420	50923
5421	13600
5421	14322
5421	14454
5421	14575
5421	18159
5421	21850
5421	22937
5421	29977
5421	30676
5421	31064
5421	34461
5421	38933
5421	39454
5421	42073
5421	43685
5421	46231
5421	46359
5421	47004
5421	51673
5421	59425
5422	21603
5422	29720
5422	30800
5422	31077
5422	38385
5422	38563
5422	38679
5422	38892
5422	46958
5422	47345
5422	50218
5422	55188
5422	55521
5422	59487
5423	9770
5423	13745
5423	14067
5423	14891
5423	21803
5423	22053
5423	27369
5423	29911
5423	34858
5423	34976
5423	37971
5423	38239
5423	42396
5423	42963
5423	43022
5423	45986
5423	46180
5423	46489
5423	46686
5423	47457
5423	50391
5423	50453
5423	50770
5423	51875
5423	54490
5423	54997
5423	59038
5481	5803
5481	13926
5481	18535
5481	18717
5481	21797
5481	27235
5481	30358
5481	34769
5481	34859
5481	38802
5481	38948
5481	39273
5481	39399
5481	39784
5481	42647
5481	46448
5481	50786
5481	54806
5482	13657
5482	18406
5482	21738
5482	22254
5482	22320
5482	29934
5482	30819
5482	33961
5482	34219
5482	43023
5482	43123
5482	46820
5482	47207
5482	47772
5482	50150
5482	50787
5482	50841
5482	51608
5482	54999
5482	55533
5482	55597
5483	9708
5483	14621
5483	17712
5483	18098
5483	18797
5483	18860
5483	18861
5483	22324
5483	22502
5483	22577
5483	22644
5483	25970
5483	26484
5483	26485
5483	26546
5483	26547
5483	26611
5483	26736
5483	26737
5483	26742
5483	26743
5483	26800
5483	26806
5483	30236
5483	30319
5483	30446
5483	30512
5483	30703
5483	30704
5483	34803
5483	34804
5483	35179
5483	38897
5483	39082
5483	39121
5483	39127
5483	39331
5483	39397
5483	39527
5483	39594
5483	39654
5483	39655
5483	42522
5483	46311
5483	47788
5483	50967
5483	51558
5483	54816
5483	54932
5483	55512
5483	55842
5483	55915
5483	59688
5483	63589
5484	9772
5484	13744
5484	17705
5484	18411
5484	18525
5484	21921
5484	26071
5484	26772
5484	26793
5484	33750
5484	33835
5484	34525
5484	34581
5484	35022
5484	37983
5484	38703
5484	38706
5484	39283
5484	39336
5484	42734
5484	59228
5485	9780
5485	10799
5485	13745
5485	14830
5485	18083
5485	22752
5485	27236
5485	27299
5485	29909
5485	33955
5485	34706
5485	34776
5485	35050
5485	35369
5485	37803
5485	39074
5485	41885
5485	42987
5485	46307
5485	47268
5485	50453
5485	51306
5485	51356
5485	59494
5486	10027
5486	10736
5486	18218
5486	18471
5486	21742
5486	21791
5486	22694
5486	22818
5486	23091
5486	25818
5486	30047
5486	30749
5486	33812
5486	34261
5486	34701
5486	34897
5486	34903
5486	34906
5486	34924
5486	35561
5486	39062
5486	39123
5486	39335
5486	41831
5486	42346
5486	42978
5486	43438
5486	46438
5486	46865
5486	47281
5486	50277
5486	50519
5486	50601
5486	50727
5486	50729
5486	51497
5486	51560
5486	51745
5487	10213
5487	10340
5487	18154
5487	18402
5487	18537
5487	27430
5487	29791
5487	29804
5487	30996
5487	37786
5487	39533
5487	46683
5487	46894
5487	47019
5487	55579
5488	6190
5488	18029
5488	21854
5488	22114
5488	23067
5488	27438
5488	30305
5488	30376
5488	39384
5488	42974
5488	46294
5488	46366
5488	47773
5488	50864
5488	50929
5488	54490
5489	9439
5489	14894
5489	14942
5489	22180
5489	25819
5489	27359
5489	29546
5489	29720
5489	29983
5489	33888
5489	34924
5489	35029
5489	38997
5489	42399
5489	42467
5489	42576
5489	43292
5489	47264
5489	47325
5489	47840
5489	54493
5545	5936
5545	5990
5545	9834
5545	18084
5545	18154
5545	21867
5545	22757
5545	22760
5545	23009
5545	23210
5545	26793
5545	26964
5545	29744
5545	29807
5545	29809
5545	30056
5545	30060
5545	30573
5545	31159
5545	35175
5545	37912
5545	38041
5545	38065
5545	38241
5545	38868
5545	39336
5545	39710
5545	42260
5545	43430
5545	46178
5545	47084
5545	47386
5545	47917
5545	55335
5546	14686
5546	31592
5546	34147
5546	42069
5546	54744
5547	14183
5547	21535
5547	25762
5547	38038
5547	39579
5547	42008
5547	42395
5547	42735
5547	43229
5547	43809
5547	59486
5548	10291
5548	13616
5548	14765
5548	17628
5548	22877
5548	26770
5548	27236
5548	29922
5548	31217
5548	35354
5548	37972
5548	37973
5548	38925
5548	39338
5548	42092
5548	42767
5548	43037
5548	43497
5548	46175
5548	47382
5548	50148
5548	51543
5548	54433
5549	14321
5549	27424
5549	29600
5549	38427
5549	41947
5549	47594
5549	55600
5549	58989
5550	13593
5550	14307
5550	18286
5550	18731
5550	25516
5550	27107
5550	27298
5550	27424
5550	29782
5550	29848
5550	38420
5550	39378
5550	39472
5550	39513
5550	39648
5550	43503
5550	46562
5550	46612
5550	46831
5550	47385
5550	47787
5550	50477
5550	54630
5550	54939
5550	59358
5551	18776
5551	18978
5551	25710
5551	26534
5551	34985
5551	37977
5551	38371
5551	42710
5551	51163
5551	55459
5552	17699
5552	25958
5552	26778
5552	26784
5552	30990
5552	34164
5552	35095
5552	38113
5552	42348
5553	5678
5553	21550
5553	37976
5553	39155
5553	43412
5553	46232
5553	47268
5553	50399
5553	55459
5610	10409
5610	10547
5610	14187
5610	17372
5610	17893
5610	18652
5610	19036
5610	21787
5610	21984
5610	23149
5610	25768
5610	26014
5610	34584
5610	35227
5610	35486
5610	38610
5610	39090
5610	47389
5610	47512
5610	50401
5610	50965
5610	52008
5610	52009
5610	59620
5611	13554
5611	14258
5611	14496
5611	25949
5611	26901
5611	30053
5611	33635
5611	33767
5611	35433
5611	38059
5611	38127
5611	38442
5611	38487
5611	39723
5611	42781
5611	42844
5611	42900
5611	47329
5611	50780
5611	51483
5612	17776
5612	21744
5612	22065
5612	22126
5612	22130
5612	22133
5612	22193
5612	22260
5612	22558
5612	22646
5612	22707
5612	25882
5612	26612
5612	26741
5612	27126
5612	29601
5612	34277
5612	34468
5612	35254
5612	38704
5612	39474
5612	42089
5612	42834
5612	43615
5612	46507
5612	46565
5612	50522
5613	17628
5613	31653
5613	34390
5613	34707
5613	35243
5613	43501
5613	46608
5613	47088
5613	50778
5613	59434
5614	14570
5614	14943
5614	18348
5614	22046
5614	26724
5614	30622
5614	34834
5614	39336
5614	42338
5614	46178
5614	46423
5614	46439
5614	46896
5614	46929
5614	47917
5614	50394
5614	50523
5614	54624
5614	55390
5614	55718
5615	6247
5615	10606
5615	13617
5615	14481
5615	17704
5615	27435
5615	42780
5615	47451
5616	9844
5616	10472
5616	14379
5616	14579
5616	17626
5616	17771
5616	18342
5616	18657
5616	18674
5616	22689
5616	25642
5616	25775
5616	25903
5616	26090
5616	26098
5616	26220
5616	26283
5616	26922
5616	26988
5616	30941
5616	33640
5616	33704
5616	33951
5616	34029
5616	34355
5616	34416
5616	34460
5616	34465
5616	34476
5616	34478
5616	34541
5616	34726
5616	34797
5616	35172
5616	35249
5616	35314
5616	38123
5616	38555
5616	42319
5616	43091
5616	43279
5616	43344
5616	46297
5616	46807
5616	47397
5616	50730
5616	50852
5616	51358
5616	51626
5617	5676
5617	14131
5617	31027
5617	31131
5617	34195
5617	38389
5617	55589
5617	55599
5617	55650
5618	10415
5618	13869
5618	13876
5618	14516
5618	18410
5618	18790
5618	21675
5618	27235
5618	27359
5618	29798
5618	30062
5618	31077
5618	38385
5618	38679
5618	39399
5618	43436
5618	47264
5618	54932
5618	55188
5673	17570
5673	22046
5673	27054
5673	30104
5673	30496
5673	35115
5673	35120
5673	35558
5673	35691
5673	37729
5673	38511
5673	39390
5673	42329
5673	46757
5673	47141
5673	47151
5673	47709
5673	50523
5673	50835
5673	55088
5673	59366
5674	13678
5674	13996
5674	18154
5674	18603
5674	18908
5674	22503
5674	29807
5674	30701
5674	30994
5674	31083
5674	31159
5674	31212
5674	34322
5674	37805
5674	38065
5674	38703
5674	39776
5674	42222
5674	43025
5674	46509
5674	46835
5674	54936
5675	9649
5675	10409
5675	14941
5675	25640
5675	30745
5675	35244
5675	37981
5675	38937
5675	42322
5675	42800
5675	43504
5675	47327
5675	47379
5675	51422
5675	59879
5675	63202
5676	10547
5676	14187
5676	14751
5676	17372
5676	18082
5676	18405
5676	18652
5676	18718
5676	21787
5676	22687
5676	31145
5676	34584
5676	35227
5676	35291
5676	37972
5676	38102
5676	39783
5676	43612
5676	46876
5676	47647
5676	52008
5676	52009
5676	55149
5676	58910
5676	59179
5677	9647
5677	10028
5677	14702
5677	18278
5677	19168
5677	21809
5677	39154
5677	39193
5677	42223
5677	47465
5677	50585
5677	59363
5678	18533
5678	18638
5678	26580
5678	27308
5678	30368
5678	34134
5678	39380
5678	39393
5678	39447
5678	43413
5678	43606
5678	46190
5678	54757
5678	55330
5679	13403
5679	17969
5679	22135
5679	22758
5679	26406
5679	26597
5679	26966
5679	27249
5679	27300
5679	30264
5679	34020
5679	34145
5679	34776
5679	34831
5679	34960
5679	35089
5679	46549
5679	47268
5679	51242
5680	10285
5680	14197
5680	23402
5680	26146
5680	26914
5680	27049
5680	31278
5680	33638
5680	34094
5680	34139
5680	34402
5680	34596
5680	35054
5680	35692
5680	38244
5680	38259
5680	38306
5680	38681
5680	38960
5680	39024
5680	42336
5680	42774
5680	43226
5680	46053
5680	46425
5680	47194
5680	47249
5680	50459
5680	50479
5680	50544
5680	54702
5680	55329
5680	55787
5680	59623
5681	9836
5681	13537
5681	14892
5681	17712
5681	18165
5681	18800
5681	22060
5681	22065
5681	22124
5681	22125
5681	22191
5681	22260
5681	22377
5681	22447
5681	22452
5681	22577
5681	22582
5681	22624
5681	22640
5681	22701
5681	22706
5681	22766
5681	22769
5681	22771
5681	22831
5681	22832
5681	26613
5681	29661
5681	29870
5681	30196
5681	30260
5681	30261
5681	30514
5681	30515
5681	30578
5681	30703
5681	30706
5681	30771
5681	30772
5681	30773
5681	30834
5681	30835
5681	30959
5681	31073
5681	34514
5681	35150
5681	38897
5681	39654
5681	46507
5681	46962
5681	47653
5681	50521
5681	51246
5681	51879
5681	51944
5681	55845
5681	59756
5682	5803
5682	13554
5682	13726
5682	13876
5682	13926
5682	21675
5682	21737
5682	22296
5682	23080
5682	23210
5682	26672
5682	27235
5682	30062
5682	34673
5682	38491
5682	38492
5682	39463
5682	39589
5682	39601
5682	39784
5682	42142
5682	42647
5682	43492
5682	46417
5682	50528
5682	50798
5682	51101
5682	51437
5682	54932
5682	55640
5736	17902
5736	23328
5736	31026
5736	35415
5736	38371
5736	39400
5736	43479
5737	27499
5737	29796
5737	31150
5737	34383
5737	35283
5737	35563
5737	37993
5737	38314
5737	39085
5737	39656
5737	42146
5737	42779
5737	43821
5737	46486
5737	58922
5738	5865
5738	6120
5738	14067
5738	14609
5738	14814
5738	17377
5738	17632
5738	29799
5738	29906
5738	29908
5738	30227
5738	30479
5738	34347
5738	42213
5738	42457
5738	43115
5738	43496
5738	46556
5738	50714
5738	50968
5739	10415
5739	10605
5739	13601
5739	17573
5739	17971
5739	21856
5739	21937
5739	26025
5739	29596
5739	29666
5739	34640
5739	35034
5739	39273
5739	42274
5739	46254
5739	47391
5739	47452
5740	14258
5740	18703
5740	18718
5740	21537
5740	21672
5740	22820
5740	27168
5740	29909
5740	31656
5740	38752
5740	39273
5740	39522
5740	39575
5740	59164
5741	9648
5741	10732
5741	14124
5741	21537
5741	22326
5741	26542
5741	26788
5741	26853
5741	30244
5741	30316
5741	30613
5741	31007
5741	34357
5741	35088
5741	35100
5741	38370
5741	38387
5741	38809
5741	42778
5741	42803
5741	43493
5741	43740
5741	43810
5741	43815
5741	46299
5741	50215
5741	51819
5741	54759
5741	55644
5741	58730
5741	59101
5742	6575
5742	14644
5742	18479
5742	18780
5742	22387
5742	22582
5742	26080
5742	30320
5742	30570
5742	31220
5742	31520
5742	33832
5742	34829
5742	34967
5742	38735
5742	39005
5742	39011
5742	39118
5742	39219
5742	43161
5742	46060
5742	46121
5742	47846
5742	47907
5742	47908
5742	54764
5742	55655
5743	9897
5743	10732
5743	14307
5743	14319
5743	17372
5743	17831
5743	17896
5743	19036
5743	21787
5743	22762
5743	26542
5743	27163
5743	27164
5743	29936
5743	34258
5743	34584
5743	42591
5743	43612
5743	46557
5743	47848
5743	50719
5743	50861
5743	51027
5743	55387
5743	59179
5744	14581
5744	18796
5744	22774
5744	22827
5744	26161
5744	30807
5744	38244
5744	38498
5744	38898
5744	38960
5744	39205
5744	42971
5744	46877
5744	47065
5744	47249
5744	47276
5744	50860
5744	54374
5744	54437
5744	54438
5744	54440
5744	54998
5744	55146
5744	59114
5745	13533
5745	14325
5745	17434
5745	25950
5745	27027
5745	30186
5745	42418
5745	42833
5745	47313
5745	47650
5745	51609
5746	5869
5746	9963
5746	14124
5746	17627
5746	17646
5746	18588
5746	22647
5746	22891
5746	25695
5746	25879
5746	25943
5746	26291
5746	26356
5746	26867
5746	29974
5746	30325
5746	30633
5746	30936
5746	31258
5746	37982
5746	38429
5746	39591
5746	41829
5746	42325
5746	42390
5746	43493
5746	43549
5746	43812
5746	43878
5746	46246
5746	50283
5746	50347
5746	50397
5746	51353
5746	51746
5746	51873
5746	63203
5746	63459
5801	9695
5801	17762
5801	18970
5801	29991
5801	30257
5801	31585
5801	35368
5801	37928
5801	37933
5801	38113
5801	39209
5801	46228
5801	51223
5802	6444
5802	10095
5802	10279
5802	25515
5802	27488
5802	35085
5802	38629
5802	42133
5802	47017
5802	50460
5802	51550
5802	54829
5803	5874
5803	13593
5803	14880
5803	17760
5803	22049
5803	25691
5803	26990
5803	29928
5803	30673
5803	31319
5803	33708
5803	34417
5803	35479
5803	38293
5803	39533
5803	42202
5803	47772
5803	50652
5803	50862
5803	54885
5803	58988
5804	6443
5804	14492
5804	17372
5804	18639
5804	18718
5804	18910
5804	21537
5804	22821
5804	26405
5804	26452
5804	27312
5804	31462
5804	33765
5804	35220
5804	37908
5804	38101
5804	38108
5804	38189
5804	38501
5804	38607
5804	38622
5804	38693
5804	39464
5804	42451
5804	43236
5804	43499
5804	46181
5804	46704
5804	46746
5804	51056
5804	51547
5804	54951
5804	55339
5805	10608
5805	13536
5805	14312
5805	17965
5805	18589
5805	18927
5805	21932
5805	22321
5805	22750
5805	26017
5805	26416
5805	26851
5805	26866
5805	27029
5805	27184
5805	29788
5805	30190
5805	30575
5805	30812
5805	30829
5805	30929
5805	31270
5805	33959
5805	34080
5805	34468
5805	35189
5805	35431
5805	37862
5805	38061
5805	38257
5805	38321
5805	38495
5805	39138
5805	39332
5805	39663
5805	42321
5805	42929
5805	42930
5805	43177
5805	46818
5805	47254
5805	47459
5805	47470
5805	47663
5805	47710
5805	50347
5805	50792
5805	51048
5805	54373
5805	54565
5805	54698
5805	54824
5805	54947
5805	55273
5805	55340
5805	55463
5805	55467
5805	55522
5805	55527
5805	55591
5805	55713
5805	58728
5805	59051
5805	59114
5806	9908
5806	18409
5806	18479
5806	21871
5806	22383
5806	22559
5806	22578
5806	26080
5806	26858
5806	33832
5806	34967
5806	35032
5806	35254
5806	38862
5806	39118
5806	39219
5806	39716
5806	42986
5806	43161
5806	46060
5806	46121
5806	46381
5806	46442
5806	47580
5806	50901
5806	51033
5806	54764
5806	55124
5806	55641
5806	55911
5806	59363
5807	18732
5807	21792
5807	21860
5807	22560
5807	26285
5807	26541
5807	26976
5807	27104
5807	29729
5807	30174
5807	30237
5807	30943
5807	33694
5807	33821
5807	33946
5807	34354
5807	34601
5807	34795
5807	38561
5807	39140
5807	42206
5807	42482
5807	42525
5807	42958
5807	43185
5807	43215
5807	46047
5807	46116
5807	46234
5807	46642
5807	46953
5807	50206
5807	51170
5807	51310
5807	51626
5807	54699
5807	55210
5807	55660
5807	59552
5808	6320
5808	9582
5808	9772
5808	10286
5808	18920
5808	30557
5808	33814
5808	34155
5808	34773
5808	35175
5808	38445
5808	43099
5808	47514
5808	47516
5808	47718
5808	47912
5808	50329
5808	51491
5808	58860
5809	6378
5809	10216
5809	10528
5809	14242
5809	14517
5809	17565
5809	17633
5809	22947
5809	25966
5809	26018
5809	26904
5809	27091
5809	29840
5809	30061
5809	30108
5809	30563
5809	33999
5809	35427
5809	35490
5809	35553
5809	38120
5809	43217
5809	45993
5809	47000
5809	47279
5809	50653
5809	54507
5809	59747
5810	10159
5810	10589
5810	14183
5810	22634
5810	26102
5810	26996
5810	29808
5810	30887
5810	30898
5810	38102
5810	38966
5810	39008
5810	39156
5810	46056
5810	50725
5810	54492
5810	54816
5810	55646
5865	6319
5865	6700
5865	17376
5865	17497
5865	17766
5865	19233
5865	22883
5865	23202
5865	26580
5865	31522
5865	34480
5865	35372
5865	37998
5865	38644
5865	39380
5865	42711
5865	42788
5865	46172
5865	46190
5865	46548
5865	47913
5865	51678
5865	54757
5866	5936
5866	6257
5866	14955
5866	18350
5866	26230
5866	27306
5866	27375
5866	31335
5866	35090
5866	37852
5866	38933
5866	39468
5866	42264
5866	46635
5866	47195
5866	50522
5866	50924
5866	55081
5867	18603
5867	21916
5867	31216
5867	34284
5867	34322
5867	34356
5867	34582
5867	34771
5867	38050
5867	47189
5867	47265
5867	47578
5868	22002
5868	22620
5868	29678
5868	29786
5868	30232
5868	30418
5868	30437
5868	31064
5868	42577
5868	47327
5868	50914
5868	55600
5868	59046
5869	6060
5869	9842
5869	9908
5869	13663
5869	14304
5869	14576
5869	14684
5869	17378
5869	17630
5869	17831
5869	17896
5869	17952
5869	18783
5869	18844
5869	26477
5869	27039
5869	27241
5869	29995
5869	30622
5869	30888
5869	35366
5869	37986
5869	38479
5869	38509
5869	38772
5869	39327
5869	46170
5869	46178
5869	46435
5869	46569
5869	51481
5869	54808
5869	54937
5869	59368
5870	9695
5870	25710
5870	26983
5870	31588
5870	34280
5870	34985
5870	42136
5870	42354
5870	42840
5870	43152
5870	46428
5870	46957
5870	59423
5871	13421
5871	13739
5871	13873
5871	14634
5871	17565
5871	18220
5871	18800
5871	22886
5871	22951
